    0.64000    58.58112      29.354824
    1.74000    13.30847      27.090791
    2.83000     6.86599      25.135362
    3.96000     4.04437      24.168461
    5.10000     2.19395      23.400760
    6.23000     1.31570      22.414401
    7.36000     0.86740      21.437430
    8.49000     0.61393      20.618545
    9.63000     0.40390      19.887881
   10.76000     0.26814      19.201709
   11.89000     0.17112      18.570093
   13.02000     0.10218      17.975906
   14.16000     0.00000      17.449645
   15.29000     0.00000      16.792466
   16.42000     0.00000      16.204351
   17.55000     0.00000      15.673994
   18.69000     0.00000      15.188454
   19.82000     0.00000      14.749130
